Open,High,Low,Close,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,Open_1,High_1,Low_1,Close_1,Body_1,Range_1,Upper_Wick_1,Lower_Wick_1,Body_Ratio_1,Upper_Wick_Ratio_1,Lower_Wick_Ratio_1,Open_2,High_2,Low_2,Close_2,Body_2,Range_2,Upper_Wick_2,Lower_Wick_2,Body_Ratio_2,Upper_Wick_Ratio_2,Lower_Wick_Ratio_2,Trend_Encoded,Market_Control_Encoded,HTF_Bias_Encoded,Trend_Reversal_Encoded,Reversal_Confirmed_Encoded,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star
1077.14,1080.37,1072.55,1078.23,10542367,1.09,7.82,2.14,4.59,0.1394,0.2737,0.587,1084.52,1084.71,1071.39,1072.92,11.6,13.32,0.19,1.53,0.8709,0.0143,0.1149,1069.83,1086.37,1069.83,1080.58,10.75,16.54,5.79,0.0,0.6499,0.3501,0.0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
1078.23,1092.74,1075.32,1082.98,18179087,4.75,17.42,9.76,2.91,0.2727,0.5603,0.167,1077.14,1080.37,1072.55,1078.23,1.09,7.82,2.14,4.59,0.1394,0.2737,0.587,1084.52,1084.71,1071.39,1072.92,11.6,13.32,0.19,1.53,0.8709,0.0143,0.1149,-1,-1,-1,0,0,0,1,0,0,0,0,1,0
1085.91,1091.82,1080.83,1087.06,12378208,1.15,10.99,4.76,5.08,0.1046,0.4331,0.4622,1078.23,1092.74,1075.32,1082.98,4.75,17.42,9.76,2.91,0.2727,0.5603,0.167,1077.14,1080.37,1072.55,1078.23,1.09,7.82,2.14,4.59,0.1394,0.2737,0.587,-1,-1,-1,0,0,0,0,0,0,0,0,0,0
1119.11,1119.11,1084.09,1092.58,17929479,26.53,35.02,0.0,8.49,0.7576,0.0,0.2424,1085.91,1091.82,1080.83,1087.06,1.15,10.99,4.76,5.08,0.1046,0.4331,0.4622,1078.23,1092.74,1075.32,1082.98,4.75,17.42,9.76,2.91,0.2727,0.5603,0.167,1,1,-1,1,0,0,0,0,0,0,0,0,1
1096.99,1096.99,1073.45,1080.07,10405576,16.92,23.54,0.0,6.62,0.7188,0.0,0.2812,1119.11,1119.11,1084.09,1092.58,26.53,35.02,0.0,8.49,0.7576,0.0,0.2424,1085.91,1091.82,1080.83,1087.06,1.15,10.99,4.76,5.08,0.1046,0.4331,0.4622,1,1,-1,0,0,0,0,0,0,0,0,0,0
1079.47,1088.17,1076.31,1085.45,12273475,5.98,11.86,2.72,3.16,0.5042,0.2293,0.2664,1096.99,1096.99,1073.45,1080.07,16.92,23.54,0.0,6.62,0.7188,0.0,0.2812,1119.11,1119.11,1084.09,1092.58,26.53,35.02,0.0,8.49,0.7576,0.0,0.2424,1,1,-1,0,0,0,0,0,0,0,0,1,0
1086.42,1088.68,1076.26,1082.7,7007330,3.72,12.42,2.26,6.44,0.2995,0.182,0.5185,1079.47,1088.17,1076.31,1085.45,5.98,11.86,2.72,3.16,0.5042,0.2293,0.2664,1096.99,1096.99,1073.45,1080.07,16.92,23.54,0.0,6.62,0.7188,0.0,0.2812,1,1,-1,0,0,0,0,0,0,0,0,0,0
1084.82,1089.6,1078.25,1084.06,7647317,0.76,11.35,4.78,5.81,0.067,0.4211,0.5119,1086.42,1088.68,1076.26,1082.7,3.72,12.42,2.26,6.44,0.2995,0.182,0.5185,1079.47,1088.17,1076.31,1085.45,5.98,11.86,2.72,3.16,0.5042,0.2293,0.2664,1,1,-1,0,0,0,0,1,0,0,0,0,1
1096.06,1098.78,1083.6,1088.22,12936186,7.84,15.18,2.72,4.62,0.5165,0.1792,0.3043,1084.82,1089.6,1078.25,1084.06,0.76,11.35,4.78,5.81,0.067,0.4211,0.5119,1086.42,1088.68,1076.26,1082.7,3.72,12.42,2.26,6.44,0.2995,0.182,0.5185,1,1,-1,0,0,0,0,0,0,0,0,0,0
1091.91,1098.65,1084.76,1096.55,9236126,4.64,13.89,2.1,7.15,0.3341,0.1512,0.5148,1096.06,1098.78,1083.6,1088.22,7.84,15.18,2.72,4.62,0.5165,0.1792,0.3043,1084.82,1089.6,1078.25,1084.06,0.76,11.35,4.78,5.81,0.067,0.4211,0.5119,1,1,-1,0,0,0,0,0,0,0,0,0,0
1097.91,1101.18,1086.39,1090.11,8617834,7.8,14.79,3.27,3.72,0.5274,0.2211,0.2515,1091.91,1098.65,1084.76,1096.55,4.64,13.89,2.1,7.15,0.3341,0.1512,0.5148,1096.06,1098.78,1083.6,1088.22,7.84,15.18,2.72,4.62,0.5165,0.1792,0.3043,1,1,-1,0,0,0,0,0,0,1,0,0,0
1096.06,1100.22,1090.99,1097.01,9167125,0.95,9.23,3.21,5.07,0.1029,0.3478,0.5493,1097.91,1101.18,1086.39,1090.11,7.8,14.79,3.27,3.72,0.5274,0.2211,0.2515,1091.91,1098.65,1084.76,1096.55,4.64,13.89,2.1,7.15,0.3341,0.1512,0.5148,1,1,-1,0,0,0,0,0,0,0,0,0,0
1099.29,1118.63,1099.18,1117.06,15565210,17.77,19.45,1.57,0.11,0.9136,0.0807,0.0057,1096.06,1100.22,1090.99,1097.01,0.95,9.23,3.21,5.07,0.1029,0.3478,0.5493,1097.91,1101.18,1086.39,1090.11,7.8,14.79,3.27,3.72,0.5274,0.2211,0.2515,1,1,-1,0,0,0,0,0,0,0,0,1,0
1124.31,1128.74,1120.57,1126.54,12981805,2.23,8.17,2.2,3.74,0.2729,0.2693,0.4578,1099.29,1118.63,1099.18,1117.06,17.77,19.45,1.57,0.11,0.9136,0.0807,0.0057,1096.06,1100.22,1090.99,1097.01,0.95,9.23,3.21,5.07,0.1029,0.3478,0.5493,1,1,-1,0,0,0,0,0,0,0,0,0,0
1128.37,1128.37,1113.62,1116.88,7061872,11.49,14.75,0.0,3.26,0.779,0.0,0.221,1124.31,1128.74,1120.57,1126.54,2.23,8.17,2.2,3.74,0.2729,0.2693,0.4578,1099.29,1118.63,1099.18,1117.06,17.77,19.45,1.57,0.11,0.9136,0.0807,0.0057,1,1,-1,0,0,0,0,0,0,1,0,0,1
1117.36,1131.99,1114.34,1129.75,8635233,12.39,17.65,2.24,3.02,0.702,0.1269,0.1711,1128.37,1128.37,1113.62,1116.88,11.49,14.75,0.0,3.26,0.779,0.0,0.221,1124.31,1128.74,1120.57,1126.54,2.23,8.17,2.2,3.74,0.2729,0.2693,0.4578,1,1,-1,0,0,0,0,0,0,0,0,0,0
1126.52,1135.91,1124.21,1126.87,8746585,0.35,11.7,9.04,2.31,0.0299,0.7726,0.1974,1117.36,1131.99,1114.34,1129.75,12.39,17.65,2.24,3.02,0.702,0.1269,0.1711,1128.37,1128.37,1113.62,1116.88,11.49,14.75,0.0,3.26,0.779,0.0,0.221,1,1,-1,0,0,0,0,1,0,0,0,0,0
1130.67,1146.2,1127.97,1140.78,9153782,10.11,18.23,5.42,2.7,0.5546,0.2973,0.1481,1126.52,1135.91,1124.21,1126.87,0.35,11.7,9.04,2.31,0.0299,0.7726,0.1974,1117.36,1131.99,1114.34,1129.75,12.39,17.65,2.24,3.02,0.702,0.1269,0.1711,1,1,-1,0,0,0,0,0,0,0,0,0,0
1142.21,1147.66,1136.79,1144.31,6464721,2.1,10.87,3.35,5.42,0.1932,0.3082,0.4986,1130.67,1146.2,1127.97,1140.78,10.11,18.23,5.42,2.7,0.5546,0.2973,0.1481,1126.52,1135.91,1124.21,1126.87,0.35,11.7,9.04,2.31,0.0299,0.7726,0.1974,1,1,-1,0,0,0,0,0,0,0,0,0,0
1149.13,1153.68,1145.07,1152.18,10872255,3.05,8.61,1.5,4.06,0.3542,0.1742,0.4715,1142.21,1147.66,1136.79,1144.31,2.1,10.87,3.35,5.42,0.1932,0.3082,0.4986,1130.67,1146.2,1127.97,1140.78,10.11,18.23,5.42,2.7,0.5546,0.2973,0.1481,1,1,-1,0,0,0,0,0,0,0,0,0,0
1153.27,1158.13,1142.93,1144.66,10557860,8.61,15.2,4.86,1.73,0.5664,0.3197,0.1138,1149.13,1153.68,1145.07,1152.18,3.05,8.61,1.5,4.06,0.3542,0.1742,0.4715,1142.21,1147.66,1136.79,1144.31,2.1,10.87,3.35,5.42,0.1932,0.3082,0.4986,1,1,-1,0,0,0,0,0,0,1,0,0,0
1139.81,1147.93,1133.67,1146.53,6955341,6.72,14.26,1.4,6.14,0.4712,0.0982,0.4306,1153.27,1158.13,1142.93,1144.66,8.61,15.2,4.86,1.73,0.5664,0.3197,0.1138,1149.13,1153.68,1145.07,1152.18,3.05,8.61,1.5,4.06,0.3542,0.1742,0.4715,1,1,-1,0,0,0,0,0,0,0,0,0,0
1149.09,1155.85,1141.36,1148.79,6833343,0.3,14.49,6.76,7.43,0.0207,0.4665,0.5128,1139.81,1147.93,1133.67,1146.53,6.72,14.26,1.4,6.14,0.4712,0.0982,0.4306,1153.27,1158.13,1142.93,1144.66,8.61,15.2,4.86,1.73,0.5664,0.3197,0.1138,1,1,-1,0,0,0,0,1,0,0,0,0,0
1150.98,1153.56,1130.74,1132.43,8717229,18.55,22.82,2.58,1.69,0.8129,0.1131,0.0741,1149.09,1155.85,1141.36,1148.79,0.3,14.49,6.76,7.43,0.0207,0.4665,0.5128,1139.81,1147.93,1133.67,1146.53,6.72,14.26,1.4,6.14,0.4712,0.0982,0.4306,1,1,-1,0,0,0,0,0,0,0,0,0,1
1136.67,1137.6,1120.98,1125.74,8798967,10.93,16.62,0.93,4.76,0.6576,0.056,0.2864,1150.98,1153.56,1130.74,1132.43,18.55,22.82,2.58,1.69,0.8129,0.1131,0.0741,1149.09,1155.85,1141.36,1148.79,0.3,14.49,6.76,7.43,0.0207,0.4665,0.5128,1,1,-1,0,0,0,0,0,0,0,0,0,0
1130.47,1133.91,1120.13,1123.31,10525531,7.16,13.78,3.44,3.18,0.5196,0.2496,0.2308,1136.67,1137.6,1120.98,1125.74,10.93,16.62,0.93,4.76,0.6576,0.056,0.2864,1150.98,1153.56,1130.74,1132.43,18.55,22.82,2.58,1.69,0.8129,0.1131,0.0741,1,1,-1,0,0,0,0,0,0,0,0,0,0
1123.31,1128.81,1116.3,1126.96,8050447,3.65,12.51,1.85,7.01,0.2918,0.1479,0.5604,1130.47,1133.91,1120.13,1123.31,7.16,13.78,3.44,3.18,0.5196,0.2496,0.2308,1136.67,1137.6,1120.98,1125.74,10.93,16.62,0.93,4.76,0.6576,0.056,0.2864,1,1,-1,0,0,0,0,0,0,0,0,1,0
1123.75,1138.06,1122.53,1132.98,7434906,9.23,15.53,5.08,1.22,0.5943,0.3271,0.0786,1123.31,1128.81,1116.3,1126.96,3.65,12.51,1.85,7.01,0.2918,0.1479,0.5604,1130.47,1133.91,1120.13,1123.31,7.16,13.78,3.44,3.18,0.5196,0.2496,0.2308,1,1,-1,0,0,0,0,0,0,0,0,1,0
1135.59,1138.98,1131.34,1132.77,6092034,2.82,7.64,3.39,1.43,0.3691,0.4437,0.1872,1123.75,1138.06,1122.53,1132.98,9.23,15.53,5.08,1.22,0.5943,0.3271,0.0786,1123.31,1128.81,1116.3,1126.96,3.65,12.51,1.85,7.01,0.2918,0.1479,0.5604,1,1,-1,0,0,0,0,0,0,0,0,0,0
1128.78,1137.14,1123.04,1126.17,8112254,2.61,14.1,8.36,3.13,0.1851,0.5929,0.222,1135.59,1138.98,1131.34,1132.77,2.82,7.64,3.39,1.43,0.3691,0.4437,0.1872,1123.75,1138.06,1122.53,1132.98,9.23,15.53,5.08,1.22,0.5943,0.3271,0.0786,1,1,-1,0,0,0,0,0,0,0,0,0,1
1123.24,1130.21,1115.01,1126.04,11487863,2.8,15.2,4.17,8.23,0.1842,0.2743,0.5414,1128.78,1137.14,1123.04,1126.17,2.61,14.1,8.36,3.13,0.1851,0.5929,0.222,1135.59,1138.98,1131.34,1132.77,2.82,7.64,3.39,1.43,0.3691,0.4437,0.1872,1,1,-1,0,0,0,0,0,0,0,0,1,0
1134.37,1157.9,1131.02,1156.75,12626260,22.38,26.88,1.15,3.35,0.8326,0.0428,0.1246,1123.24,1130.21,1115.01,1126.04,2.8,15.2,4.17,8.23,0.1842,0.2743,0.5414,1128.78,1137.14,1123.04,1126.17,2.61,14.1,8.36,3.13,0.1851,0.5929,0.222,1,1,-1,0,0,0,0,0,0,0,0,0,0
1163.44,1167.59,1157.07,1163.26,10010304,0.18,10.52,4.15,6.19,0.0171,0.3945,0.5884,1134.37,1157.9,1131.02,1156.75,22.38,26.88,1.15,3.35,0.8326,0.0428,0.1246,1123.24,1130.21,1115.01,1126.04,2.8,15.2,4.17,8.23,0.1842,0.2743,0.5414,1,1,-1,0,0,0,0,1,0,0,0,0,0
1163.26,1171.15,1160.37,1162.96,11342504,0.3,10.78,7.89,2.59,0.0278,0.7319,0.2403,1163.44,1167.59,1157.07,1163.26,0.18,10.52,4.15,6.19,0.0171,0.3945,0.5884,1134.37,1157.9,1131.02,1156.75,22.38,26.88,1.15,3.35,0.8326,0.0428,0.1246,1,1,-1,0,0,0,0,1,0,0,0,0,1
1153.75,1158.3,1135.75,1139.86,27107927,13.89,22.55,4.55,4.11,0.616,0.2018,0.1823,1163.26,1171.15,1160.37,1162.96,0.3,10.78,7.89,2.59,0.0278,0.7319,0.2403,1163.44,1167.59,1157.07,1163.26,0.18,10.52,4.15,6.19,0.0171,0.3945,0.5884,1,1,-1,0,0,0,0,0,0,0,0,0,0
1144.59,1146.78,1134.37,1136.79,14592692,7.8,12.41,2.19,2.42,0.6285,0.1765,0.195,1153.75,1158.3,1135.75,1139.86,13.89,22.55,4.55,4.11,0.616,0.2018,0.1823,1163.26,1171.15,1160.37,1162.96,0.3,10.78,7.89,2.59,0.0278,0.7319,0.2403,1,1,-1,0,0,0,0,0,0,0,0,0,0
1140.37,1145.83,1131.14,1133.07,15800644,7.3,14.69,5.46,1.93,0.4969,0.3717,0.1314,1144.59,1146.78,1134.37,1136.79,7.8,12.41,2.19,2.42,0.6285,0.1765,0.195,1153.75,1158.3,1135.75,1139.86,13.89,22.55,4.55,4.11,0.616,0.2018,0.1823,1,1,-1,0,0,0,0,0,0,0,0,0,0
1138.61,1146.25,1134.57,1143.25,10908682,4.64,11.68,3.0,4.04,0.3973,0.2568,0.3459,1140.37,1145.83,1131.14,1133.07,7.3,14.69,5.46,1.93,0.4969,0.3717,0.1314,1144.59,1146.78,1134.37,1136.79,7.8,12.41,2.19,2.42,0.6285,0.1765,0.195,1,1,-1,0,0,0,0,0,0,0,0,1,0
1146.11,1148.07,1136.21,1144.22,7493309,1.89,11.86,1.96,8.01,0.1594,0.1653,0.6754,1138.61,1146.25,1134.57,1143.25,4.64,11.68,3.0,4.04,0.3973,0.2568,0.3459,1140.37,1145.83,1131.14,1133.07,7.3,14.69,5.46,1.93,0.4969,0.3717,0.1314,1,1,-1,0,0,0,0,0,0,0,0,0,0
1147.75,1153.75,1141.1,1152.9,10312545,5.15,12.65,0.85,6.65,0.4071,0.0672,0.5257,1146.11,1148.07,1136.21,1144.22,1.89,11.86,1.96,8.01,0.1594,0.1653,0.6754,1138.61,1146.25,1134.57,1143.25,4.64,11.68,3.0,4.04,0.3973,0.2568,0.3459,1,1,-1,0,0,0,0,0,0,0,0,0,0
1156.52,1161.53,1149.6,1153.59,12071109,2.93,11.93,5.01,3.99,0.2456,0.4199,0.3345,1147.75,1153.75,1141.1,1152.9,5.15,12.65,0.85,6.65,0.4071,0.0672,0.5257,1146.11,1148.07,1136.21,1144.22,1.89,11.86,1.96,8.01,0.1594,0.1653,0.6754,1,1,-1,0,0,0,0,0,0,0,0,0,0
1156.98,1157.7,1143.6,1145.42,5877018,11.56,14.1,0.72,1.82,0.8199,0.0511,0.1291,1156.52,1161.53,1149.6,1153.59,2.93,11.93,5.01,3.99,0.2456,0.4199,0.3345,1147.75,1153.75,1141.1,1152.9,5.15,12.65,0.85,6.65,0.4071,0.0672,0.5257,1,1,-1,0,0,0,0,0,0,0,0,0,1
1142.44,1148.77,1137.6,1146.43,6391969,3.99,11.17,2.34,4.84,0.3572,0.2095,0.4333,1156.98,1157.7,1143.6,1145.42,11.56,14.1,0.72,1.82,0.8199,0.0511,0.1291,1156.52,1161.53,1149.6,1153.59,2.93,11.93,5.01,3.99,0.2456,0.4199,0.3345,1,1,-1,0,0,0,0,0,0,0,0,0,0
1151.44,1164.57,1147.4,1163.37,11248016,11.93,17.17,1.2,4.04,0.6948,0.0699,0.2353,1142.44,1148.77,1137.6,1146.43,3.99,11.17,2.34,4.84,0.3572,0.2095,0.4333,1156.98,1157.7,1143.6,1145.42,11.56,14.1,0.72,1.82,0.8199,0.0511,0.1291,1,1,-1,0,0,0,0,0,0,0,0,1,0
1163.44,1179.13,1161.6,1177.68,13277380,14.24,17.53,1.45,1.84,0.8123,0.0827,0.105,1151.44,1164.57,1147.4,1163.37,11.93,17.17,1.2,4.04,0.6948,0.0699,0.2353,1142.44,1148.77,1137.6,1146.43,3.99,11.17,2.34,4.84,0.3572,0.2095,0.4333,1,1,-1,0,0,0,0,0,0,0,0,0,0
1177.66,1182.62,1170.13,1178.0,11813494,0.34,12.49,4.62,7.53,0.0272,0.3699,0.6029,1163.44,1179.13,1161.6,1177.68,14.24,17.53,1.45,1.84,0.8123,0.0827,0.105,1151.44,1164.57,1147.4,1163.37,11.93,17.17,1.2,4.04,0.6948,0.0699,0.2353,1,1,1,0,0,0,0,1,0,0,0,0,0
1181.53,1191.78,1181.53,1189.47,24171579,7.94,10.25,2.31,0.0,0.7746,0.2254,0.0,1177.66,1182.62,1170.13,1178.0,0.34,12.49,4.62,7.53,0.0272,0.3699,0.6029,1163.44,1179.13,1161.6,1177.68,14.24,17.53,1.45,1.84,0.8123,0.0827,0.105,1,1,1,0,0,0,0,0,0,0,0,0,0
1192.52,1192.52,1173.43,1177.66,6798554,14.86,19.09,0.0,4.23,0.7784,0.0,0.2216,1181.53,1191.78,1181.53,1189.47,7.94,10.25,2.31,0.0,0.7746,0.2254,0.0,1177.66,1182.62,1170.13,1178.0,0.34,12.49,4.62,7.53,0.0272,0.3699,0.6029,1,1,1,0,0,0,0,0,0,1,0,0,0
1175.69,1183.29,1169.9,1180.1,6921096,4.41,13.39,3.19,5.79,0.3294,0.2382,0.4324,1192.52,1192.52,1173.43,1177.66,14.86,19.09,0.0,4.23,0.7784,0.0,0.2216,1181.53,1191.78,1181.53,1189.47,7.94,10.25,2.31,0.0,0.7746,0.2254,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0
1180.06,1185.99,1175.9,1183.42,6961603,3.36,10.09,2.57,4.16,0.333,0.2547,0.4123,1175.69,1183.29,1169.9,1180.1,4.41,13.39,3.19,5.79,0.3294,0.2382,0.4324,1192.52,1192.52,1173.43,1177.66,14.86,19.09,0.0,4.23,0.7784,0.0,0.2216,1,1,1,0,0,0,0,0,0,0,0,1,0
1179.59,1187.58,1168.52,1170.13,7619166,9.46,19.06,7.99,1.61,0.4963,0.4192,0.0845,1180.06,1185.99,1175.9,1183.42,3.36,10.09,2.57,4.16,0.333,0.2547,0.4123,1175.69,1183.29,1169.9,1180.1,4.41,13.39,3.19,5.79,0.3294,0.2382,0.4324,1,1,1,0,0,0,0,0,0,0,0,0,1
1167.09,1169.16,1159.29,1160.56,6628570,6.53,9.87,2.07,1.27,0.6616,0.2097,0.1287,1179.59,1187.58,1168.52,1170.13,9.46,19.06,7.99,1.61,0.4963,0.4192,0.0845,1180.06,1185.99,1175.9,1183.42,3.36,10.09,2.57,4.16,0.333,0.2547,0.4123,1,1,1,0,0,0,0,0,0,0,0,0,0
1156.98,1160.86,1148.53,1151.7,12641159,5.28,12.33,3.88,3.17,0.4282,0.3147,0.2571,1167.09,1169.16,1159.29,1160.56,6.53,9.87,2.07,1.27,0.6616,0.2097,0.1287,1179.59,1187.58,1168.52,1170.13,9.46,19.06,7.99,1.61,0.4963,0.4192,0.0845,1,1,1,0,0,0,0,0,0,0,0,0,0
1152.16,1158.13,1147.59,1152.11,9689466,0.05,10.54,5.97,4.52,0.0047,0.5664,0.4288,1156.98,1160.86,1148.53,1151.7,5.28,12.33,3.88,3.17,0.4282,0.3147,0.2571,1167.09,1169.16,1159.29,1160.56,6.53,9.87,2.07,1.27,0.6616,0.2097,0.1287,1,1,1,0,0,0,0,1,0,0,0,0,0
1159.75,1171.22,1152.76,1167.36,11354006,7.61,18.46,3.86,6.99,0.4122,0.2091,0.3787,1152.16,1158.13,1147.59,1152.11,0.05,10.54,5.97,4.52,0.0047,0.5664,0.4288,1156.98,1160.86,1148.53,1151.7,5.28,12.33,3.88,3.17,0.4282,0.3147,0.2571,1,1,1,0,0,0,0,0,0,0,0,1,0
1175.16,1179.89,1169.19,1176.94,11151555,1.78,10.7,2.95,5.97,0.1664,0.2757,0.5579,1159.75,1171.22,1152.76,1167.36,7.61,18.46,3.86,6.99,0.4122,0.2091,0.3787,1152.16,1158.13,1147.59,1152.11,0.05,10.54,5.97,4.52,0.0047,0.5664,0.4288,1,1,1,0,0,0,0,0,0,0,0,0,0
1180.54,1210.05,1179.29,1207.15,12154387,26.61,30.76,2.9,1.25,0.8651,0.0943,0.0406,1175.16,1179.89,1169.19,1176.94,1.78,10.7,2.95,5.97,0.1664,0.2757,0.5579,1159.75,1171.22,1152.76,1167.36,7.61,18.46,3.86,6.99,0.4122,0.2091,0.3787,1,1,1,0,0,0,0,0,0,0,0,0,0
1211.44,1211.44,1187.55,1194.71,8061643,16.73,23.89,0.0,7.16,0.7003,0.0,0.2997,1180.54,1210.05,1179.29,1207.15,26.61,30.76,2.9,1.25,0.8651,0.0943,0.0406,1175.16,1179.89,1169.19,1176.94,1.78,10.7,2.95,5.97,0.1664,0.2757,0.5579,1,1,1,0,0,0,0,0,0,0,0,0,0
1204.05,1204.05,1188.73,1192.75,10248062,11.3,15.32,0.0,4.02,0.7376,0.0,0.2624,1211.44,1211.44,1187.55,1194.71,16.73,23.89,0.0,7.16,0.7003,0.0,0.2997,1180.54,1210.05,1179.29,1207.15,26.61,30.76,2.9,1.25,0.8651,0.0943,0.0406,1,1,1,0,0,0,0,0,0,0,0,0,1
1188.85,1220.41,1188.85,1217.78,19117987,28.93,31.56,2.63,0.0,0.9167,0.0833,0.0,1204.05,1204.05,1188.73,1192.75,11.3,15.32,0.0,4.02,0.7376,0.0,0.2624,1211.44,1211.44,1187.55,1194.71,16.73,23.89,0.0,7.16,0.7003,0.0,0.2997,1,1,1,0,0,0,0,0,1,0,0,1,0
1216.05,1229.87,1212.82,1215.41,13375267,0.64,17.05,13.82,2.59,0.0375,0.8106,0.1519,1188.85,1220.41,1188.85,1217.78,28.93,31.56,2.63,0.0,0.9167,0.0833,0.0,1204.05,1204.05,1188.73,1192.75,11.3,15.32,0.0,4.02,0.7376,0.0,0.2624,1,1,1,0,0,0,0,1,0,0,0,0,0
1240.93,1271.89,1234.51,1262.23,33240016,21.3,37.38,9.66,6.42,0.5698,0.2584,0.1717,1216.05,1229.87,1212.82,1215.41,0.64,17.05,13.82,2.59,0.0375,0.8106,0.1519,1188.85,1220.41,1188.85,1217.78,28.93,31.56,2.63,0.0,0.9167,0.0833,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0
1270.46,1278.35,1263.4,1275.91,20069348,5.45,14.95,2.44,7.06,0.3645,0.1632,0.4722,1240.93,1271.89,1234.51,1262.23,21.3,37.38,9.66,6.42,0.5698,0.2584,0.1717,1216.05,1229.87,1212.82,1215.41,0.64,17.05,13.82,2.59,0.0375,0.8106,0.1519,1,1,1,0,0,0,0,0,0,0,0,0,0
1276.65,1293.12,1274.5,1277.32,18733835,0.67,18.62,15.8,2.15,0.036,0.8485,0.1155,1270.46,1278.35,1263.4,1275.91,5.45,14.95,2.44,7.06,0.3645,0.1632,0.4722,1240.93,1271.89,1234.51,1262.23,21.3,37.38,9.66,6.42,0.5698,0.2584,0.1717,1,1,1,0,0,0,0,1,0,0,0,0,0
1284.77,1291.74,1263.24,1265.89,14682934,18.88,28.5,6.97,2.65,0.6625,0.2446,0.093,1276.65,1293.12,1274.5,1277.32,0.67,18.62,15.8,2.15,0.036,0.8485,0.1155,1270.46,1278.35,1263.4,1275.91,5.45,14.95,2.44,7.06,0.3645,0.1632,0.4722,1,1,1,0,0,0,0,0,0,1,0,0,1
1269.12,1274.15,1257.63,1264.83,15124144,4.29,16.52,5.03,7.2,0.2597,0.3045,0.4358,1284.77,1291.74,1263.24,1265.89,18.88,28.5,6.97,2.65,0.6625,0.2446,0.093,1276.65,1293.12,1274.5,1277.32,0.67,18.62,15.8,2.15,0.036,0.8485,0.1155,1,1,1,0,0,0,0,0,0,0,0,0,0
1267.74,1299.15,1258.97,1290.68,22220040,22.94,40.18,8.47,8.77,0.5709,0.2108,0.2183,1269.12,1274.15,1257.63,1264.83,4.29,16.52,5.03,7.2,0.2597,0.3045,0.4358,1284.77,1291.74,1263.24,1265.89,18.88,28.5,6.97,2.65,0.6625,0.2446,0.093,1,1,1,0,0,0,0,0,0,0,0,1,0
1300.05,1309.48,1288.97,1301.64,25867313,1.59,20.51,7.84,11.08,0.0775,0.3823,0.5402,1267.74,1299.15,1258.97,1290.68,22.94,40.18,8.47,8.77,0.5709,0.2108,0.2183,1269.12,1274.15,1257.63,1264.83,4.29,16.52,5.03,7.2,0.2597,0.3045,0.4358,1,1,1,0,0,0,0,1,0,0,0,0,0
1306.04,1318.04,1290.82,1311.51,39122156,5.47,27.22,6.53,15.22,0.201,0.2399,0.5591,1300.05,1309.48,1288.97,1301.64,1.59,20.51,7.84,11.08,0.0775,0.3823,0.5402,1267.74,1299.15,1258.97,1290.68,22.94,40.18,8.47,8.77,0.5709,0.2108,0.2183,1,1,1,0,0,0,0,0,0,0,0,0,0
1290.0,1315.47,1290.0,1309.93,38717624,19.93,25.47,5.54,0.0,0.7825,0.2175,0.0,1306.04,1318.04,1290.82,1311.51,5.47,27.22,6.53,15.22,0.201,0.2399,0.5591,1300.05,1309.48,1288.97,1301.64,1.59,20.51,7.84,11.08,0.0775,0.3823,0.5402,1,1,1,0,0,0,0,0,0,0,0,0,0
1304.5,1307.45,1261.8,1269.38,30249238,35.12,45.65,2.95,7.58,0.7693,0.0646,0.166,1290.0,1315.47,1290.0,1309.93,19.93,25.47,5.54,0.0,0.7825,0.2175,0.0,1306.04,1318.04,1290.82,1311.51,5.47,27.22,6.53,15.22,0.201,0.2399,0.5591,1,1,1,0,0,0,0,0,0,0,0,0,0
1240.5,1257.47,1234.65,1243.7,23727866,3.2,22.82,13.77,5.85,0.1402,0.6034,0.2564,1304.5,1307.45,1261.8,1269.38,35.12,45.65,2.95,7.58,0.7693,0.0646,0.166,1290.0,1315.47,1290.0,1309.93,19.93,25.47,5.54,0.0,0.7825,0.2175,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0
1247.0,1252.6,1240.0,1242.9,12026020,4.1,12.6,5.6,2.9,0.3254,0.4444,0.2302,1240.5,1257.47,1234.65,1243.7,3.2,22.82,13.77,5.85,0.1402,0.6034,0.2564,1304.5,1307.45,1261.8,1269.38,35.12,45.65,2.95,7.58,0.7693,0.0646,0.166,1,1,1,0,0,0,0,0,0,0,0,0,0
1242.5,1273.5,1242.5,1263.1,12911012,20.6,31.0,10.4,0.0,0.6645,0.3355,0.0,1247.0,1252.6,1240.0,1242.9,4.1,12.6,5.6,2.9,0.3254,0.4444,0.2302,1240.5,1257.47,1234.65,1243.7,3.2,22.82,13.77,5.85,0.1402,0.6034,0.2564,1,1,1,0,0,0,0,0,1,0,0,0,0
